1327,Hon 4-Shelf Metal Bookcases,Theone Pippenger,1346
1328,#10 Self-Seal White Envelopes,Art Ferguson,1699
1329,Ibico Covers for Plastic or Wire Binding Elements,Jack O'Briant,2208
1330,Hewlett Packard LaserJet 3310 Copier,Jack O'Briant,2208
1331,Hon Non-Folding Utility Tables,Nathan Cano,2656
1332,Accessory13,Nathan Cano,2656
1333,Xerox 1927,Michael Granlund,3361
1334,"Dixon My First Ticonderoga Pencil, #2",Michael Granlund,3361
1335,Logitech Access Keyboard,Steve Carroll,3393
1336,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Steve Carroll,3393
1337,Wilson Jones® Four-Pocket Poly Binders,Scott Williamson,4487
1338,Satellite Sectional Post Binders,Dennis Bolton,4579
1339,Newell 346,Sean Wendt,5061
1340,"Bush Cubix Collection Bookcases, Fully Assembled",John Castell,5092
1341,Xerox 1892,John Castell,5092
1342,DIXON Oriole® Pencils,Art Ferguson,5511
1343,StarTAC Series,Art Ferguson,5511
1344,3.6 Cubic Foot Counter Height Office Refrigerator,Jack O'Briant,5799
1345,Accessory21,David Philippe,5890
1346,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Chad Sievert,6596
1347,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Matt Abelman,7015
1348,T65,Matt Abelman,7015
1349,"GBC Laser Imprintable Binding System Covers, Desert Sand",Shaun Weien,7106
1350,Gyration RF Keyboard,Shaun Weien,7106
1351,Fellowes Super Stor/Drawer®,Shaun Weien,7106
1352,StarTAC 8000,Maya Herman,8007
1353,Epson DFX5000+ Dot Matrix Printer,David Philippe,8257
1354,Xerox 1910,David Philippe,8257
1355,Newell 320,David Philippe,8257
1356,Accessory36,Sally Matthias,8773
1357,"Master Giant Foot® Doorstop, Safety Yellow",Michael Granlund,9057
1358,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",David Philippe,9285
1359,Boston 16701 Slimline Battery Pencil Sharpener,Chad Sievert,9861
1360,Global Adaptabilities™ Conference Tables,Jack O'Briant,9922
1361,Eldon® Wave Desk Accessories,Chad Sievert,9923
1362,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Chad Sievert,9923
1363,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Chad Sievert,9925
1364,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Chad Sievert,9925
1365,Boston 1730 StandUp Electric Pencil Sharpener,Chad Sievert,9925
1366,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Sally Matthias,10593
1367,Howard Miller Distant Time Traveler Alarm Clock,Sally Matthias,10593
1368,"Carina Mini System Audio Rack, Model AR050B",Ivan Liston,11969
1369,Bush Advantage Collection® Round Conference Table,Ivan Liston,11969
1370,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Ivan Liston,11969
1371,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Brad Norvell,12228
1372,2160i,Brad Norvell,12228
1373,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Ken Heidel,12355
1374,Logitech Cordless Navigator Duo,Michael Granlund,12389
1375,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Michael Granlund,12389
1376,Xerox 1882,John Castell,12710
1377,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Sally Matthias,13636
1378,Newell 307,Ken Heidel,14021
1379,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Mike Kennedy,14338
1380,Canon MP41DH Printing Calculator,Charles Sheldon,14406
1381,"Tennsco Lockers, Gray",Charles Sheldon,14406
1382,Accessory4,Charles Sheldon,14406
1383,"Array® Parchment Paper, Assorted Colors",Mike Kennedy,15878
1384,Tensor Computer Mounted Lamp,Matt Abelman,16133
1385,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Sally Matthias,16612
1386,Xerox 1997,Sally Matthias,16612
1387,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Brad Norvell,16967
1388,Xerox Blank Computer Paper,Brad Norvell,16967
1389,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Art Ferguson,18432
1390,Holmes Odor Grabber,Art Ferguson,18432
1391,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Art Ferguson,18432
1392,Avery Hi-Liter® Smear-Safe Highlighters,Art Ferguson,18432
1393,Avanti 4.4 Cu. Ft. Refrigerator,Brian Derr,18464
1394,Bush Mission Pointe Library,Brian Derr,18464
1395,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Brian Derr,18464
1396,Revere Boxed Rubber Bands by Revere,Brian Derr,18464
1397,"Sauder Forest Hills Library, Woodland Oak Finish",Roland Black,18754
1398,Talkabout T8367,Roland Black,18754
1399,Avery 506,Matt Abelman,19905
1400,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Matt Abelman,19905
1401,"Iris® 3-Drawer Stacking Bin, Black",Roland Black,20256
1402,Bagged Rubber Bands,Mike Kennedy,20386
1403,V 3600 Series,Dana Kaydos,20455
1404,Avery 506,Darren Koutras,20642
1405,"Global Leather & Oak Executive Chair, Burgundy",Charles Sheldon,21379
1406,Hon Every-Day® Chair Series Swivel Task Chairs,Steve Carroll,21766
1407,Artistic Insta-Plaque,Steve Carroll,21766
1408,Poly Designer Cover & Back,Sean Wendt,22053
1409,Verbatim DVD-R 4.7GB authoring disc,Sarah Jordon,22368
1410,Hewlett-Packard 2600DN Business Color Inkjet Printer,Sarah Jordon,22368
1411,"Carina 42""Hx23 3/4""W Media Storage Unit",Sarah Jordon,22368
1412,Martin-Yale Premier Letter Opener,Neil Ducich,22885
1413,Aluminum Document Frame,Sarah Jordon,22947
1414,Belkin F9M820V08 8 Outlet Surge,Michael Granlund,23844
1415,Holmes HEPA Air Purifier,Michael Granlund,23844
1416,Avery 520,Michael Granlund,23844
1417,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Sean Wendt,24039
1418,Xerox 1906,Theone Pippenger,25347
1419,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Michael Granlund,25825
1420,"Dixon My First Ticonderoga Pencil, #2",Michael Granlund,25825
1421,3285,Art Ferguson,26304
1422,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Roland Black,26726
1423,Hoover® Commercial Lightweight Upright Vacuum,Roland Black,26726
1424,Avery Legal 4-Ring Binder,Roland Black,26726
1425,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Art Ferguson,27266
1426,DAX Solid Wood Frames,Sean Wendt,27396
1427,Newell 310,Mike Kennedy,28480
1428,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Matt Abelman,29158
1429,BASF Silver 74 Minute CD-R,Sally Matthias,29409
1430,Newell 307,Steve Carroll,29956
1431,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Matt Abelman,30341
1432,Avery 51,Matt Abelman,30341
1433,Rediform S.O.S. Phone Message Books,Matt Abelman,30341
1434,GBC DocuBind 200 Manual Binding Machine,John Castell,30467
1435,Xerox 227,Neil Ducich,30785
1436,Peel-Off® China Markers,Neil Ducich,30785
1437,Presstex Flexible Ring Binders,Parhena Norris,31171
1438,Model L Table or Wall-Mount Pencil Sharpener,Mike Kennedy,31297
1439,Staples Colored Bar Computer Paper,Mike Kennedy,31297
1440,Multimedia Mailers,Sean Wendt,31553
1441,Okidata ML320 Series Turbo Dot Matrix Printers,Matt Abelman,32706
1442,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Roland Black,33122
1443,Binder Posts,Ken Heidel,33570
1444,Epson DFX5000+ Dot Matrix Printer,Ken Heidel,33570
1445,i470,Ken Heidel,33570
1446,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Sarah Jordon,33893
1447,"Dixon My First Ticonderoga Pencil, #2",Sarah Jordon,33893
1448,Deflect-O® Glasstique™ Clear Desk Accessories,John Castell,34599
1449,Xerox 197,John Castell,34599
1450,Acme® Box Cutter Scissors,Bart Watters,34721
1451,"Boston School Pro Electric Pencil Sharpener, 1670",Sean Wendt,34787
1452,"Master Giant Foot® Doorstop, Safety Yellow",Mary O'Rourke,34791
1453,Multicolor Computer Printout Paper,Mary O'Rourke,34791
1454,"Memorex 80 Minute CD-R Spindle, 100/Pack",Nathan Cano,34822
1455,DAX Wood Document Frame.,Matt Abelman,34853
1456,US Robotics 56K V.92 External Faxmodem,Michael Granlund,35522
1457,Newell 340,Neil Ducich,36099
1458,Space Solutions Commercial Steel Shelving,Neil Ducich,36099
1459,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Ken Heidel,36359
1460,Xerox 1923,Dana Kaydos,36901
1461,Fiskars® Softgrip Scissors,Steve Carroll,37412
1462,US Robotics 56K V.92 External Faxmodem,Chad Sievert,38625
1463,Wausau Papers Astrobrights® Colored Envelopes,Chad Sievert,38625
1464,Avery 478,John Castell,38656
1465,Avery 51,Mark Cousins,38784
1466,"Global High-Back Leather Tilter, Burgundy",Hunter Lopez,38882
1467,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Nathan Mautz,39527
1468,Xerox 1896,Shaun Weien,39845
1469,Stockwell Push Pins,Nathan Mautz,39877
1470,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Theone Pippenger,40259
1471,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Nathan Cano,41217
1472,"Acme® 8"" Straight Scissors",Bart Watters,41671
1473,Xerox 1885,Matt Abelman,41927
1474,Panasonic KX-P1150 Dot Matrix Printer,Matt Abelman,41988
1475,"Metal Folding Chairs, Beige, 4/Carton",Matt Abelman,41988
1476,"Fellowes Personal Hanging Folder Files, Navy",Matt Abelman,41988
1477,Xerox 1920,Scott Williamson,42692
1478,Xerox 227,Scott Williamson,42692
1479,Newell 315,Nathan Cano,44007
1480,"Maxell Pro 80 Minute CD-R, 10/Pack",Sean Wendt,44450
1481,StarTAC Analog,Sean Wendt,44450
1482,Avery 506,Hunter Lopez,44610
1483,Xerox 220,Mike Kennedy,44999
1484,Avery Durable Binders,Mike Kennedy,45025
1485,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Mark Cousins,45248
1486,T28 WORLD,Mark Cousins,45248
1487,Accessory6,Roland Black,45249
1488,Avery Poly Binder Pockets,Bart Watters,45570
1489,Hon 94000 Series Round Tables,Matt Abelman,45731
1490,Xerox 1932,Parhena Norris,46375
1491,232,Parhena Norris,46375
1492,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Mike Kennedy,46885
1493,Colored Push Pins,Mike Kennedy,46885
1494,"Howard Miller 16"" Diameter Gallery Wall Clock",Mike Kennedy,46885
1495,Wilson Jones® Four-Pocket Poly Binders,Mike Kennedy,46948
1496,Southworth 25% Cotton Premium Laser Paper and Envelopes,Theone Pippenger,47267
1497,KI Conference Tables,Theone Pippenger,47267
1498,Accessory24,Sally Matthias,47333
1499,"Global High-Back Leather Tilter, Burgundy",Dana Kaydos,48167
1500,Xerox 224,Dana Kaydos,48167
1501,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Dana Kaydos,48167
1502,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Dana Kaydos,48230
1503,"Carina 42""Hx23 3/4""W Media Storage Unit",Dana Kaydos,48230
1504,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Sean Wendt,48480
1505,T28 WORLD,Nathan Mautz,48614
1506,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Aaron Smayling,48772
1507,Xerox 213,Aaron Smayling,48772
1508,Newell 321,Aaron Smayling,48772
1509,Newell 351,Aaron Smayling,48772
1510,"OIC Colored Binder Clips, Assorted Sizes",Aaron Smayling,48772
1511,Canon imageCLASS 2200 Advanced Copier,Parhena Norris,48800
1512,"Fellowes Basic 104-Key Keyboard, Platinum",Charles Sheldon,48931
1513,Logitech Internet Navigator Keyboard,Charles Sheldon,48931
1514,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Charles Sheldon,48931
1515,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Mark Cousins,49126
1516,Xerox 1881,Shaun Weien,49283
1517,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Mary O'Rourke,49441
1518,Hon Comfortask® Task/Swivel Chairs,Mark Cousins,49601
1519,Staples Standard Envelopes,Brad Norvell,49763
1520,Bretford CR4500 Series Slim Rectangular Table,Brad Norvell,49763
1521,Cardinal Holdit Business Card Pockets,Parhena Norris,49927
1522,"Master Giant Foot® Doorstop, Safety Yellow",Parhena Norris,49927
1523,Stockwell Push Pins,Parhena Norris,49927
1524,DIXON Oriole® Pencils,Chad Sievert,50048
1525,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Chad Sievert,50048
1526,Avanti 1.7 Cu. Ft. Refrigerator,Brian Derr,50499
1527,252,Neil Ducich,51041
1528,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Sarah Jordon,51328
1529,Lexmark Z25 Color Inkjet Printer,Theone Pippenger,51333
1530,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Theone Pippenger,51333
1531,Eldon Wave Desk Accessories,Theone Pippenger,51365
1532,Bevis 36 x 72 Conference Tables,Theone Pippenger,51365
1533,GBC DocuBind TL300 Electric Binding System,Mike Kennedy,51777
1534,Gyration Ultra Cordless Optical Suite,Mike Kennedy,51777
1535,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Michael Granlund,51814
1536,DPC 650 Piper,Michael Granlund,51975
1537,Aluminum Document Frame,Dana Kaydos,52225
1538,Xerox 1940,Dana Kaydos,52225
1539,Staples #10 Colored Envelopes,Nathan Mautz,52487
1540,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Ken Heidel,52868
1541,Artistic Insta-Plaque,Art Ferguson,53221
1542,Wilson Jones Impact Binders,Roland Black,53600
1543,Cardinal Poly Pocket Divider Pockets for Ring Binders,Steve Carroll,53667
1544,Accessory35,Steve Carroll,53667
1545,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Nathan Mautz,53891
1546,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Matt Abelman,53955
1547,CF 888,Bart Watters,54150
1548,Xerox 214,Nathan Cano,55429
1549,Avery Heavy-Duty EZD ™ Binder With Locking Rings,Shaun Weien,55462
1550,"IBM Active Response Keyboard, Black",Shaun Weien,55462
1551,M70,Shaun Weien,55462
1552,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Brad Norvell,55749
1553,Okidata ML184 Turbo Dot Matrix Printers,Bart Watters,55873
1554,"Sauder Forest Hills Library, Woodland Oak Finish",Theone Pippenger,56135
1555,Colored Push Pins,Theone Pippenger,56135
1556,Riverside Furniture Stanwyck Manor Table Series,Art Ferguson,56708
1557,"Peel & Seel® Recycled Catalog Envelopes, Brown",Art Ferguson,56708
1558,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Dennis Bolton,57986
1559,"Companion Letter/Legal File, Black",Mary O'Rourke,58310
1560,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Joel Jenkins,58725
1561,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Meg O'Connel,902
1562,Belkin 8 Outlet Surge Protector,Hallie Redmond,2147
1563,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Liz Thompson,2306
1564,Microsoft Internet Keyboard,Robert Waldorf,2823
1565,Tennsco Double-Tier Lockers,Robert Waldorf,2823
1566,Epson C82 Color Inkjet Printer,Helen Andreada,3110
1567,Xerox 212,Julia Dunbar,3463
1568,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Christine Sundaresam,4034
1569,Bevis Rectangular Conference Tables,Christine Sundaresam,4034
1570,Xerox 213,Bruce Stewart,4037
1571,Binding Machine Supplies,Julia Dunbar,5538
1572,BPI Conference Tables,Julia Dunbar,5538
1573,8290,Julia Dunbar,5538
1574,"Seth Thomas 12"" Clock w/ Goldtone Case",Guy Thornton,5863
1575,"Hon Metal Bookcases, Black",Helen Andreada,7175
1576,Brown Kraft Recycled Envelopes,Mary Zewe,7364
1577,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Meg O'Connel,7878
1578,"DAX Cubicle Frames, 8-1/2 x 11",Meg O'Connel,7878
1579,"Advantus Push Pins, Aluminum Head",Meg O'Connel,7878
1580,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Meg O'Connel,8551
1581,Xerox 213,Meg O'Connel,8551
1582,Nu-Dell Executive Frame,Ken Lonsdale,8834
1583,GBC Linen Binding Covers,Ken Lonsdale,9155
1584,Avery® Durable Slant Ring Binders With Label Holder,Christine Sundaresam,9668
1585,"Seth Thomas 12"" Clock w/ Goldtone Case",Maria Bertelson,10242
1586,"Micro Innovations Micro 3000 Keyboard, Black",Ken Lonsdale,12292
1587,Surelock™ Post Binders,Bruce Stewart,14503
1588,"Fellowes Basic 104-Key Keyboard, Platinum",Maria Bertelson,15109
1589,Xerox 212,Maria Bertelson,15109
1590,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Maria Bertelson,15109
1591,Fiskars® Softgrip Scissors,Maria Bertelson,15109
1592,Project Tote Personal File,Maria Bertelson,15109
1593,Recycled Premium Regency Composition Covers,Meg O'Connel,15142
1594,Ibico Laser Imprintable Binding System Covers,Maria Bertelson,15332
1595,Avanti 1.7 Cu. Ft. Refrigerator,Helen Andreada,15872
1596,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Helen Andreada,15872
1597,Xerox 1893,Helen Andreada,15872
1598,Nu-Dell Executive Frame,Brian Thompson,16032
1599,Fellowes 17-key keypad for PS/2 interface,Hallie Redmond,16165
1600,Deflect-o Glass Clear Studded Chair Mats,Hallie Redmond,16165
1601,Fellowes Staxonsteel® Drawer Files,Hallie Redmond,16165
1602,"Brites Rubber Bands, 1 1/2 oz. Box",Liz Thompson,17632
1603,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Jason Gross,19492
1604,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Jason Gross,19492
1605,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Christine Sundaresam,20102
1606,Avery Round Ring Poly Binders,Christine Sundaresam,21863
1607,GBC Imprintable Covers,Christine Sundaresam,21863
1608,"Wirebound Service Call Books, 5 1/2"" x 4""",Katrina Bavinger,21894
1609,Epson DFX5000+ Dot Matrix Printer,Hallie Redmond,22022
1610,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Maria Bertelson,22663
1611,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Maria Bertelson,22663
1612,8890,Katrina Bavinger,23713
1613,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Christine Sundaresam,24358
1614,Gyration Ultra Cordless Optical Suite,Bruce Stewart,24386
1615,Targus USB Numeric Keypad,Bruce Stewart,24386
1616,Avery 491,Bruce Stewart,24386
1617,SANFORD Major Accent™ Highlighters,Maria Bertelson,24899
1618,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Mary Zewe,25473
1619,Xerox 1893,Mary Zewe,25473
1620,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Ivan Gibson,25638
1621,Riverleaf Stik-Withit® Designer Note Cubes®,Ivan Gibson,25638
1622,Micro Innovations Media Access Pro Keyboard,Ken Lonsdale,26016
1623,KF 788,Ken Lonsdale,26016
1624,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Doug Bickford,26182
1625,GBC VeloBinder Strips,Liz Thompson,26691
1626,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Maria Bertelson,27015
1627,Bush Mission Pointe Library,Maria Bertelson,27840
1628,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Guy Thornton,28130
1629,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Guy Thornton,28130
1630,"Fellowes Internet Keyboard, Platinum",Maria Bertelson,28290
1631,Fellowes Super Stor/Drawer® Files,Maria Bertelson,28290
1632,GBC Binding covers,Bruce Stewart,29927
1633,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Brian Thompson,29953
1634,Hoover WindTunnel™ Plus Canister Vacuum,Joseph Airdo,31238
1635,Timeport L7089,Christina Vanderzanden,32067
1636,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Joseph Airdo,32198
1637,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Ken Lonsdale,32231
1638,Avery 507,Joseph Airdo,32452
1639,"O'Sullivan Elevations Bookcase, Cherry Finish",Guy Thornton,32998
1640,Hammermill Color Copier Paper (28Lb. and 96 Bright),Robert Waldorf,33091
1641,Kensington 7 Outlet MasterPiece Power Center,Guy Thornton,33250
1642,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Joseph Airdo,33378
1643,Avanti 4.4 Cu. Ft. Refrigerator,Christina Vanderzanden,33889
1644,Staples 4 Outlet Surge Protector,Christina Vanderzanden,33889
1645,Wausau Papers Astrobrights® Colored Envelopes,Christina Vanderzanden,33889
1646,Avery 49,Christina Vanderzanden,33889
1647,Global Ergonomic Managers Chair,Katrina Bavinger,34567
1648,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Meg O'Connel,36163
1649,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Bruce Stewart,36449
1650,Prang Colored Pencils,Christine Sundaresam,36675
1651,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Guy Thornton,37862
1652,Avery Printable Repositionable Plastic Tabs,Ken Lonsdale,38240
